x,y
102.500,31.998
103.000,31.994
103.500,32.037
104.000,32.038
104.500,32.067
105.000,32.078
105.500,32.067
106.000,32.077
106.500,32.063
107.000,32.055
107.500,32.017
108.000,32.035
108.500,32.055
109.000,32.041
109.500,32.044
110.000,32.029
110.500,32.028
111.000,32.019
111.500,32.019
112.000,32.043
112.500,32.025
113.000,32.019
113.500,32.037
114.000,32.085
114.500,32.162
115.000,32.247
115.500,32.379
116.000,32.546
116.500,32.688
117.000,32.866
117.500,33.060
118.000,33.275
118.500,33.489
119.000,33.723
119.500,34.017
120.000,34.261
120.500,34.499
121.000,34.698
121.500,34.857
122.000,35.074
122.500,35.238
123.000,35.406
123.500,35.591
124.000,35.740
124.500,35.874
125.000,35.946
125.500,35.987
126.000,36.023
126.500,36.012
127.000,36.027
127.500,36.037
128.000,36.054
128.500,35.982
129.000,35.909
129.500,35.833
130.000,35.712
130.500,35.590
131.000,35.516
131.500,35.468
132.000,35.470
132.500,35.442
133.000,35.429
133.500,35.438
134.000,35.490
134.500,35.583
135.000,35.750
135.500,35.944
136.000,36.139
136.500,36.361
137.000,36.615
137.500,36.829
138.000,37.055
138.500,37.278
139.000,37.424
139.500,37.586
140.000,37.693
140.500,37.736
141.000,37.797
141.500,37.857
142.000,37.930
142.500,37.951
143.000,37.966
143.500,37.925
144.000,37.850
144.500,37.820
145.000,37.767
145.500,37.759
146.000,37.768
146.500,37.715
147.000,37.677
147.500,37.560
148.000,37.432
148.500,37.284
149.000,37.194
149.500,37.139
150.000,37.112
150.500,37.093
151.000,37.023
151.500,36.974
152.000,36.995
152.500,37.048
153.000,37.180
153.500,37.292
154.000,37.493
154.500,37.712
155.000,37.964
155.500,38.238
156.000,38.494
156.500,38.756
157.000,39.027
157.500,39.285
158.000,39.479
158.500,39.614
159.000,39.752
159.500,39.842
160.000,39.924
160.500,39.943
161.000,39.914
161.500,39.860
162.000,39.838
162.500,39.801
163.000,39.755
163.500,39.766
164.000,39.815
164.500,39.927
165.000,40.052
165.500,40.143
166.000,40.271
166.500,40.424
167.000,40.608
167.500,40.779
168.000,40.950
168.500,41.090
169.000,41.215
169.500,41.312
170.000,41.347
170.500,41.335
171.000,41.338
171.500,41.297
172.000,41.281
172.500,41.292
173.000,41.289
173.500,41.282
174.000,41.278
174.500,41.277
175.000,41.299
175.500,41.296
176.000,41.376
176.500,41.463
177.000,41.617
177.500,41.711
178.000,41.796
178.500,41.880
179.000,41.919
179.500,42.004
180.000,42.051
180.500,42.068
181.000,42.095
181.500,42.075
182.000,42.063
182.500,41.992
183.000,41.935
183.500,41.862
184.000,41.793
184.500,41.745
185.000,41.674
185.500,41.606
186.000,41.517
186.500,41.463
187.000,41.417
187.500,41.355
188.000,41.283
188.500,41.232
189.000,41.205
189.500,41.200
190.000,41.211
190.500,41.232
191.000,41.276
191.500,41.317
192.000,41.371
192.500,41.427
193.000,41.517
193.500,41.666
194.000,41.800
194.500,41.937
195.000,42.060
195.500,42.157
196.000,42.205
196.500,42.216
197.000,42.253
197.500,42.302
198.000,42.366
198.500,42.406
199.000,42.413
199.500,42.390
200.000,42.303
