x,y
53.200,13.427
53.300,24.870
53.400,33.042
53.500,24.763
53.600,24.818
53.700,32.457
53.800,25.272
53.900,31.180
54.000,31.651
54.100,16.737
54.200,14.642
54.300,24.116
54.400,16.067
54.500,23.997
54.600,31.910
54.700,31.224
54.800,26.616
54.900,25.514
55.000,17.908
55.100,20.455
55.200,29.580
55.300,30.479
55.400,17.645
55.500,17.646
55.600,30.500
55.700,16.725
55.800,21.998
55.900,14.409
56.000,15.644
56.100,28.201
56.200,24.860
56.300,24.449
56.400,27.080
56.500,30.332
56.600,25.370
56.700,18.885
56.800,29.566
56.900,22.261
57.000,17.184
57.100,19.361
57.200,32.657
57.300,18.401
57.400,29.752
57.500,31.454
57.600,17.200
57.700,30.806
57.800,20.185
57.900,20.300
58.000,21.843
58.100,28.608
58.200,18.505
58.300,25.389
58.400,32.233
58.500,21.072
58.600,23.981
58.700,22.094
58.800,23.232
58.900,26.757
59.000,15.693
59.100,23.809
59.200,32.795
59.300,32.936
59.400,16.609
59.500,20.417
59.600,15.090
59.700,16.524
59.800,17.205
59.900,26.386
60.000,29.969
60.100,30.672
60.200,21.976
60.300,24.877
60.400,16.092
60.500,19.643
60.600,30.244
60.700,23.063
60.800,25.795
60.900,28.598
61.000,21.213
61.100,18.227
61.200,31.225
61.300,24.718
61.400,22.506
61.500,34.235
61.600,23.325
61.700,21.355
61.800,21.269
61.900,23.632
62.000,17.900
62.100,17.878
62.200,27.397
62.300,21.854
62.400,16.328
62.500,34.489
62.600,19.583
62.700,26.974
62.800,22.384
62.900,33.456
63.000,16.602
63.100,20.904
63.200,31.204
63.300,16.048
63.400,18.624
63.500,26.113
63.600,21.597
63.700,27.940
63.800,16.326
63.900,25.704
64.000,18.698
64.100,34.906
64.200,29.180
64.300,24.085
64.400,30.392
64.500,25.343
64.600,28.567
64.700,30.481
64.800,17.995
64.900,16.503
65.000,26.179
65.100,28.181
65.200,19.346
65.300,27.240
65.400,23.708
65.500,28.692
65.600,20.752
65.700,31.716
65.800,25.896
65.900,21.853
66.000,33.189
66.100,25.646
66.200,15.788
66.300,20.506
66.400,27.672
66.500,19.558
66.600,18.366
66.700,21.413
66.800,24.919
66.900,21.962
67.000,16.761
67.100,22.952
67.200,35.192
67.300,29.412
67.400,33.824
67.500,34.461
67.600,25.689
67.700,20.171
67.800,31.088
67.900,22.133
68.000,34.836
68.100,33.490
68.200,27.023
68.300,22.025
68.400,35.550
68.500,27.496
68.600,16.968
68.700,32.000
68.800,32.857
68.900,25.247
69.000,28.224
69.100,31.320
69.200,25.114
69.300,20.732
69.400,25.562
69.500,29.117
69.600,22.709
69.700,24.424
69.800,34.720
69.900,31.135
70.000,23.233
70.100,21.436
70.200,34.512
70.300,17.882
70.400,27.942
70.500,34.440
70.600,21.699
70.700,26.747
70.800,30.760
70.900,28.192
71.000,17.110
71.100,25.640
71.200,18.097
71.300,22.839
71.400,36.282
71.500,36.356
71.600,25.471
71.700,19.162
71.800,33.417
71.900,32.165
72.000,25.180
72.100,20.471
72.200,23.569
72.300,35.968
72.400,28.233
72.500,23.087
72.600,34.682
72.700,22.946
72.800,33.286
72.900,20.149
73.000,18.511
73.100,24.701
73.200,25.485
73.300,22.004
73.400,17.384
73.500,20.737
73.600,18.966
73.700,20.444
73.800,22.448
73.900,27.442
74.000,28.128
74.100,33.818
74.200,28.213
74.300,34.823
74.400,24.900
74.500,25.352
74.600,28.123
74.700,36.835
74.800,31.874
74.900,27.977
75.000,26.337
75.100,32.455
75.200,34.455
75.300,35.528
75.400,22.029
75.500,21.524
75.600,29.165
75.700,32.432
75.800,34.269
75.900,21.905
76.000,19.719
76.100,31.769
76.200,17.880
76.300,32.642
76.400,27.718
76.500,35.095
76.600,33.670
76.700,21.605
76.800,20.583
76.900,36.490
77.000,20.069
77.100,25.450
77.200,35.778
77.300,27.982
77.400,27.403
77.500,34.800
77.600,37.437
77.700,23.853
77.800,20.921
77.900,18.131
78.000,19.159
78.100,27.271
78.200,34.193
78.300,34.198
78.400,25.074
78.500,34.288
78.600,20.573
78.700,34.649
78.800,20.157
78.900,27.450
79.000,27.194
79.100,26.048
79.200,20.379
79.300,34.081
79.400,23.311
79.500,23.657
79.600,33.403
79.700,32.781
79.800,32.794
79.900,28.097
80.000,21.371
80.100,25.754
80.200,29.190
80.300,30.386
80.400,18.740
80.500,34.267
80.600,31.012
80.700,20.909
80.800,20.179
80.900,19.923
81.000,24.774
81.100,23.482
81.200,36.202
81.300,25.326
81.400,23.782
81.500,36.960
81.600,37.542
81.700,24.349
81.800,21.804
81.900,23.734
82.000,33.166
82.100,34.397
82.200,22.472
82.300,36.982
82.400,31.395
82.500,30.885
82.600,37.647
82.700,26.658
82.800,18.773
82.900,37.646
83.000,30.959
83.100,28.023
83.200,37.126
83.300,26.003
83.400,36.334
83.500,35.871
83.600,25.670
83.700,20.007
83.800,25.592
83.900,22.639
84.000,22.090
84.100,35.639
84.200,34.025
84.300,29.238
84.400,24.178
84.500,37.741
84.600,38.372
84.700,23.710
84.800,21.937
84.900,20.023
85.000,37.731
85.100,24.707
85.200,38.942
85.300,20.716
85.400,34.662
85.500,24.304
85.600,31.360
85.700,19.222
85.800,31.112
85.900,37.821
86.000,23.155
86.100,37.642
86.200,21.786
86.300,37.064
86.400,26.819
86.500,35.088
86.600,26.188
86.700,27.837
86.800,30.431
86.900,32.411
87.000,29.809
87.100,32.550
87.200,23.824
87.300,20.318
87.400,24.782
87.500,34.416
87.600,29.400
87.700,24.790
87.800,30.851
87.900,31.012
88.000,36.362
88.100,30.320
88.200,38.540
88.300,31.829
88.400,31.108
88.500,33.655
88.600,28.261
88.700,37.023
88.800,31.047
88.900,38.613
89.000,21.331
89.100,32.643
89.200,24.304
89.300,25.961
89.400,31.967
89.500,31.454
89.600,33.554
89.700,21.429
89.800,32.879
89.900,37.828
90.000,38.677
90.100,39.666
90.200,21.333
90.300,20.203
90.400,29.940
90.500,22.243
90.600,37.440
90.700,35.252
90.800,21.145
90.900,33.795
91.000,21.869
91.100,24.186
91.200,30.408
91.300,31.941
91.400,26.362
91.500,33.500
91.600,35.244
91.700,23.872
91.800,27.093
91.900,39.984
92.000,28.102
92.100,25.297
92.200,38.343
92.300,22.983
92.400,38.730
92.500,25.890
92.600,21.899
92.700,25.647
92.800,30.522
92.900,39.502
93.000,36.233
93.100,21.296
93.200,39.435
93.300,37.055
93.400,28.744
93.500,31.084
93.600,26.108
93.700,25.416
93.800,24.192
93.900,24.746
94.000,34.490
94.100,26.479
94.200,22.986
94.300,37.493
94.400,33.605
94.500,27.262
94.600,34.041
94.700,33.051
94.800,22.968
94.900,34.055
95.000,28.708
95.100,35.293
95.200,26.763
95.300,31.465
95.400,34.629
95.500,39.123
95.600,27.034
95.700,20.681
95.800,31.336
95.900,35.002
96.000,31.956
96.100,30.334
96.200,23.057
96.300,20.905
96.400,21.684
96.500,38.072
96.600,28.412
96.700,30.529
96.800,21.307
96.900,31.284
97.000,21.560
97.100,37.218
97.200,38.145
97.300,31.336
97.400,24.813
97.500,39.308
97.600,28.885
97.700,27.329
97.800,28.907
97.900,34.556
98.000,31.019
98.100,32.532
98.200,23.776
98.300,28.748
98.400,22.562
98.500,29.509
98.600,40.128
98.700,36.810
98.800,24.241
98.900,28.411
99.000,30.033
99.100,23.455
99.200,29.098
99.300,26.982
99.400,33.396
99.500,34.836
99.600,35.941
99.700,30.535
99.800,26.404
99.900,32.655
100.000,35.047
