x,y
28.300,17.501
28.400,16.655
28.500,17.619
28.600,20.038
28.700,17.384
28.800,15.305
28.900,16.634
29.000,16.004
29.100,15.132
29.200,16.130
29.300,16.440
29.400,17.187
29.500,17.125
29.600,17.065
29.700,17.267
29.800,18.320
29.900,17.115
30.000,16.010
30.100,17.541
30.200,17.688
30.300,17.425
30.400,17.271
30.500,16.226
30.600,15.739
30.700,16.249
30.800,16.696
30.900,19.114
31.000,19.849
31.100,20.431
31.200,21.322
31.300,22.296
31.400,21.745
31.500,19.405
31.600,18.401
31.700,16.331
31.800,16.751
31.900,16.569
32.000,17.028
32.100,16.189
32.200,18.666
32.300,19.124
32.400,20.186
32.500,20.669
32.600,19.432
32.700,19.170
32.800,20.324
32.900,17.864
33.000,17.238
33.100,17.767
33.200,18.884
33.300,20.217
33.400,18.968
33.500,18.097
33.600,18.139
33.700,16.859
33.800,15.831
33.900,15.456
34.000,16.565
34.100,17.711
34.200,17.363
34.300,17.491
34.400,19.583
34.500,19.198
34.600,17.442
34.700,15.191
34.800,15.906
34.900,16.666
35.000,16.435
35.100,16.425
35.200,17.306
35.300,18.005
35.400,19.010
35.500,17.814
35.600,19.258
35.700,19.509
35.800,18.868
35.900,19.020
36.000,20.186
36.100,19.956
36.200,21.158
36.300,18.757
36.400,20.774
36.500,20.918
36.600,20.635
36.700,19.931
36.800,20.628
36.900,18.988
37.000,20.048
37.100,17.837
37.200,17.388
37.300,18.858
37.400,18.963
37.500,18.928
37.600,19.065
37.700,19.395
37.800,19.469
37.900,18.317
38.000,18.010
38.100,16.521
38.200,16.459
38.300,17.605
38.400,16.089
38.500,18.296
38.600,20.548
38.700,19.335
38.800,21.024
38.900,21.934
39.000,21.297
39.100,21.952
39.200,21.928
39.300,22.478
39.400,22.922
39.500,22.231
39.600,20.862
39.700,19.877
39.800,19.790
39.900,19.529
40.000,18.004
40.100,16.722
40.200,16.191
40.300,16.288
40.400,18.040
40.500,18.595
40.600,16.972
40.700,16.404
40.800,18.854
40.900,20.055
41.000,19.770
41.100,20.131
41.200,20.569
41.300,21.647
41.400,22.926
41.500,21.184
41.600,21.987
41.700,22.760
41.800,22.829
41.900,22.884
42.000,23.986
42.100,23.109
42.200,24.787
42.300,22.707
42.400,23.991
42.500,21.983
42.600,20.992
42.700,19.880
42.800,19.349
42.900,17.881
43.000,17.857
43.100,15.875
43.200,17.584
43.300,18.806
43.400,20.071
43.500,19.897
43.600,20.710
43.700,21.043
43.800,22.905
43.900,23.631
44.000,23.634
44.100,21.748
44.200,22.079
44.300,22.999
44.400,22.857
44.500,20.869
44.600,18.812
44.700,19.548
44.800,20.009
44.900,20.992
45.000,19.495
45.100,21.662
45.200,22.272
45.300,23.716
45.400,21.919
45.500,23.341
45.600,22.682
45.700,22.596
45.800,20.180
45.900,19.990
46.000,19.219
46.100,19.706
46.200,19.796
46.300,20.873
46.400,22.399
46.500,22.684
46.600,24.639
46.700,25.109
46.800,26.766
46.900,25.956
47.000,26.506
47.100,25.292
47.200,25.190
47.300,23.747
47.400,22.294
47.500,21.282
47.600,20.397
47.700,20.591
47.800,19.970
47.900,20.858
48.000,21.451
48.100,23.048
48.200,24.193
48.300,25.109
48.400,23.996
48.500,25.713
48.600,27.039
48.700,27.506
48.800,27.597
48.900,25.250
49.000,25.958
49.100,25.206
49.200,24.422
49.300,22.547
49.400,21.174
49.500,20.590
49.600,20.730
49.700,19.271
49.800,19.824
49.900,20.450
50.000,20.484
50.100,21.254
50.200,22.644
50.300,22.403
50.400,23.180
50.500,24.347
50.600,22.427
50.700,24.459
50.800,22.798
50.900,21.448
51.000,21.847
51.100,21.365
51.200,21.639
51.300,23.860
51.400,21.488
51.500,23.271
51.600,23.202
51.700,24.512
51.800,25.654
51.900,25.454
52.000,24.901
52.100,24.782
52.200,23.761
52.300,23.873
52.400,23.072
52.500,20.890
52.600,20.245
52.700,18.650
52.800,20.634
52.900,19.871
53.000,20.234
53.100,21.974
53.200,23.483
53.300,23.428
53.400,26.063
53.500,25.521
53.600,28.057
53.700,29.026
53.800,26.697
53.900,25.251
54.000,25.151
54.100,22.809
54.200,22.627
54.300,22.731
54.400,22.670
54.500,24.082
54.600,25.635
54.700,24.748
54.800,25.375
54.900,26.172
55.000,25.968
55.100,24.028
55.200,22.747
55.300,23.459
55.400,23.290
55.500,23.510
55.600,21.343
55.700,19.224
55.800,20.732
55.900,21.762
56.000,20.898
56.100,22.377
56.200,23.568
56.300,25.134
56.400,25.597
56.500,25.792
56.600,25.420
56.700,24.383
56.800,23.280
56.900,23.612
57.000,22.616
57.100,24.169
57.200,24.439
57.300,23.716
57.400,25.662
57.500,25.779
57.600,24.014
57.700,24.506
57.800,24.342
57.900,22.492
58.000,23.662
58.100,23.866
58.200,23.993
58.300,24.519
58.400,24.555
58.500,23.787
58.600,24.965
58.700,23.580
58.800,22.377
58.900,24.052
59.000,25.331
59.100,24.547
59.200,24.145
59.300,22.478
59.400,22.597
59.500,21.654
59.600,20.738
59.700,20.314
59.800,22.323
59.900,22.546
60.000,23.944
60.100,23.882
60.200,24.231
60.300,24.782
60.400,23.795
60.500,23.099
60.600,24.045
60.700,23.521
60.800,23.826
60.900,25.481
61.000,24.691
61.100,24.612
61.200,25.817
61.300,25.064
61.400,25.084
61.500,25.519
61.600,24.434
61.700,23.460
61.800,22.799
61.900,21.822
62.000,21.612
62.100,20.894
62.200,22.783
62.300,22.204
62.400,23.500
62.500,24.144
62.600,25.010
62.700,24.259
62.800,24.913
62.900,24.444
63.000,23.939
63.100,22.746
63.200,23.279
63.300,21.585
63.400,23.204
63.500,22.550
63.600,21.765
63.700,22.143
63.800,24.469
63.900,24.907
64.000,25.263
64.100,25.613
64.200,26.901
64.300,27.310
64.400,28.993
64.500,26.578
64.600,24.767
64.700,25.066
64.800,24.750
64.900,23.893
65.000,23.704
65.100,22.736
65.200,24.264
65.300,24.871
65.400,25.662
65.500,25.336
65.600,25.694
65.700,26.544
65.800,26.821
65.900,24.977
66.000,24.942
66.100,24.364
66.200,23.459
66.300,22.961
66.400,21.278
66.500,21.175
66.600,22.057
66.700,21.522
66.800,20.847
66.900,23.081
67.000,24.659
67.100,26.432
67.200,27.795
67.300,28.327
67.400,28.814
67.500,29.977
67.600,28.111
67.700,28.886
67.800,28.838
67.900,27.776
68.000,27.252
68.100,29.449
68.200,28.936
68.300,28.198
68.400,27.793
68.500,27.703
68.600,27.449
68.700,28.335
68.800,27.730
68.900,27.390
69.000,27.928
69.100,27.008
69.200,26.474
69.300,26.111
69.400,25.568
69.500,26.054
69.600,26.914
69.700,27.271
69.800,26.682
69.900,27.453
70.000,26.763
70.100,27.266
70.200,27.226
70.300,25.878
70.400,26.380
70.500,27.712
70.600,26.809
70.700,26.699
70.800,26.370
70.900,24.035
71.000,24.198
71.100,25.560
71.200,26.359
71.300,25.971
71.400,26.264
71.500,27.375
71.600,29.385
71.700,29.719
71.800,27.460
71.900,25.634
72.000,27.133
72.100,28.429
72.200,26.953
72.300,27.313
72.400,26.994
72.500,28.824
72.600,28.336
72.700,25.842
72.800,25.337
72.900,25.680
73.000,23.869
73.100,23.074
73.200,21.282
73.300,21.113
73.400,21.389
73.500,21.067
73.600,21.346
73.700,22.221
73.800,24.569
73.900,25.637
74.000,27.902
74.100,28.539
74.200,28.954
74.300,29.051
74.400,30.295
74.500,30.017
74.600,29.983
74.700,28.771
74.800,29.850
74.900,31.151
75.000,32.209
75.100,30.094
75.200,28.615
75.300,28.785
75.400,29.655
75.500,29.915
75.600,28.122
75.700,25.863
75.800,27.255
75.900,26.734
76.000,27.231
76.100,26.557
76.200,26.675
76.300,28.356
76.400,28.626
76.500,27.028
76.600,29.686
76.700,27.890
76.800,27.566
76.900,27.664
77.000,26.851
77.100,27.679
77.200,29.710
77.300,29.846
77.400,30.386
77.500,29.739
77.600,27.218
77.700,25.958
77.800,25.939
77.900,25.852
78.000,25.389
78.100,25.564
78.200,27.473
78.300,27.822
78.400,30.035
78.500,29.019
78.600,28.056
78.700,27.055
78.800,27.194
78.900,25.207
79.000,27.137
79.100,25.517
79.200,26.017
79.300,26.868
79.400,27.666
79.500,28.629
79.600,29.732
79.700,27.916
79.800,28.265
79.900,29.056
80.000,28.625
80.100,26.619
80.200,26.829
80.300,27.246
80.400,27.180
80.500,26.383
80.600,25.059
80.700,24.258
80.800,24.935
80.900,25.212
81.000,24.399
81.100,24.810
81.200,27.207
81.300,29.724
81.400,29.663
81.500,29.424
81.600,27.642
81.700,28.762
81.800,30.279
81.900,28.209
82.000,28.129
82.100,29.136
82.200,30.433
82.300,32.421
82.400,31.491
82.500,29.259
82.600,31.427
82.700,30.566
82.800,30.084
82.900,30.976
83.000,29.313
83.100,30.695
83.200,33.137
83.300,31.427
83.400,29.862
83.500,29.515
83.600,27.445
83.700,26.886
83.800,26.787
83.900,26.523
84.000,27.033
84.100,27.629
84.200,29.364
84.300,31.612
84.400,31.843
84.500,29.886
84.600,27.886
84.700,29.099
84.800,29.174
84.900,29.346
85.000,26.824
85.100,28.388
85.200,28.726
85.300,30.346
85.400,27.702
85.500,28.617
85.600,28.457
85.700,28.805
85.800,29.231
85.900,28.871
86.000,29.686
86.100,30.771
86.200,31.339
86.300,29.677
86.400,30.346
86.500,29.316
86.600,30.834
86.700,29.798
86.800,30.616
86.900,29.007
87.000,28.169
87.100,27.732
87.200,28.301
87.300,27.871
87.400,27.154
87.500,26.912
87.600,27.938
87.700,30.230
87.800,31.022
87.900,31.611
88.000,31.958
88.100,32.860
88.200,33.261
88.300,32.868
88.400,32.962
88.500,33.066
88.600,33.077
88.700,31.577
88.800,31.796
88.900,30.460
89.000,30.132
89.100,29.409
89.200,29.468
89.300,28.745
89.400,28.759
89.500,28.793
89.600,30.725
89.700,32.541
89.800,33.641
89.900,32.195
90.000,30.288
90.100,31.504
90.200,29.984
90.300,29.929
90.400,29.440
90.500,26.794
90.600,28.574
90.700,28.812
90.800,27.990
90.900,29.156
91.000,28.371
91.100,27.101
91.200,28.866
91.300,29.073
91.400,29.359
91.500,29.774
91.600,31.142
91.700,30.594
91.800,30.442
91.900,31.134
92.000,29.382
92.100,31.505
92.200,31.333
92.300,28.749
92.400,28.398
92.500,29.145
92.600,29.310
92.700,31.203
92.800,28.713
92.900,30.648
93.000,32.813
93.100,33.255
93.200,33.336
93.300,31.422
93.400,29.877
93.500,30.291
93.600,28.192
93.700,27.826
93.800,27.502
93.900,26.345
94.000,27.972
94.100,29.142
94.200,29.580
94.300,30.908
94.400,30.702
94.500,30.201
94.600,31.782
94.700,30.527
94.800,30.768
94.900,30.697
95.000,30.329
95.100,30.554
95.200,32.862
95.300,31.859
95.400,30.713
95.500,30.147
95.600,31.324
95.700,31.394
95.800,30.781
95.900,28.486
96.000,27.610
96.100,27.753
96.200,28.716
96.300,27.774
96.400,27.570
96.500,26.281
96.600,27.456
96.700,27.550
96.800,29.769
96.900,29.779
97.000,30.197
97.100,29.380
97.200,31.952
97.300,31.609
97.400,32.433
97.500,31.246
97.600,30.733
97.700,30.688
97.800,31.791
97.900,29.572
98.000,29.552
98.100,28.871
98.200,28.957
98.300,29.753
98.400,30.581
98.500,29.396
98.600,30.058
98.700,30.242
98.800,30.370
98.900,30.311
99.000,28.433
99.100,27.945
99.200,29.459
99.300,30.534
99.400,30.606
99.500,31.027
99.600,31.536
99.700,32.688
99.800,32.570
99.900,32.116
100.000,31.160
