x,y
95.000,32.955
95.500,27.961
96.000,30.124
96.500,32.039
97.000,31.878
97.500,31.330
98.000,32.211
98.500,34.174
99.000,27.914
99.500,34.147
100.000,26.473
100.500,30.575
101.000,30.204
101.500,36.378
102.000,34.017
102.500,30.733
103.000,31.622
103.500,30.104
104.000,35.259
104.500,32.675
105.000,35.069
105.500,28.007
106.000,33.670
106.500,32.219
107.000,29.912
107.500,34.357
108.000,28.847
108.500,28.544
109.000,35.763
109.500,29.576
110.000,34.446
110.500,33.749
111.000,29.414
111.500,37.758
112.000,30.256
112.500,33.879
113.000,32.152
113.500,30.265
114.000,29.286
114.500,28.976
115.000,28.900
115.500,37.490
116.000,30.103
116.500,30.083
117.000,37.680
117.500,35.163
118.000,31.880
118.500,31.913
119.000,37.758
119.500,31.238
120.000,34.587
120.500,30.822
121.000,37.467
121.500,34.300
122.000,29.617
122.500,39.173
123.000,38.202
123.500,34.678
124.000,36.753
124.500,38.717
125.000,39.392
125.500,35.025
126.000,31.835
126.500,37.680
127.000,30.303
127.500,37.965
128.000,35.744
128.500,38.454
129.000,38.496
129.500,34.634
130.000,39.391
130.500,35.386
131.000,31.468
131.500,39.369
132.000,31.293
132.500,35.112
133.000,37.542
133.500,32.685
134.000,33.995
134.500,35.016
135.000,34.441
135.500,36.730
136.000,33.147
136.500,38.981
137.000,39.120
137.500,34.886
138.000,38.298
138.500,33.415
139.000,40.456
139.500,39.899
140.000,37.693
140.500,40.675
141.000,37.117
141.500,32.996
142.000,40.217
142.500,41.501
143.000,36.616
143.500,39.817
144.000,36.468
144.500,32.820
145.000,37.905
145.500,37.636
146.000,37.451
146.500,42.385
147.000,39.120
147.500,42.412
148.000,33.810
148.500,37.113
149.000,34.134
149.500,33.428
150.000,40.694
150.500,37.685
151.000,36.427
151.500,37.970
152.000,33.369
152.500,38.028
153.000,36.425
153.500,38.386
154.000,36.502
154.500,34.582
155.000,38.972
155.500,39.133
156.000,35.697
156.500,36.978
157.000,40.867
157.500,41.954
158.000,43.287
158.500,38.648
159.000,34.514
159.500,43.218
160.000,41.654
160.500,43.204
161.000,42.634
161.500,38.627
162.000,36.437
162.500,39.998
163.000,40.744
163.500,36.987
164.000,38.844
164.500,40.185
165.000,38.601
165.500,36.550
166.000,41.011
166.500,42.791
167.000,39.233
167.500,44.553
168.000,40.829
168.500,38.873
169.000,44.274
169.500,43.014
170.000,43.016
170.500,40.625
171.000,37.335
171.500,41.581
172.000,41.320
172.500,41.509
173.000,42.937
173.500,41.284
174.000,42.701
174.500,42.867
175.000,37.131
175.500,41.447
176.000,38.090
176.500,42.347
177.000,37.314
177.500,45.628
178.000,45.897
178.500,39.457
179.000,43.045
179.500,41.523
180.000,43.837
180.500,44.052
181.000,36.634
181.500,44.016
182.000,41.827
182.500,44.219
183.000,42.192
183.500,40.238
184.000,43.709
184.500,41.060
185.000,44.439
185.500,40.351
186.000,38.406
186.500,39.228
187.000,44.103
187.500,38.105
188.000,41.727
188.500,43.702
189.000,44.983
189.500,40.690
190.000,38.479
190.500,45.258
191.000,38.889
191.500,38.350
192.000,40.842
192.500,39.374
193.000,38.574
193.500,40.336
194.000,42.986
194.500,45.873
195.000,45.480
195.500,45.330
196.000,43.828
196.500,39.544
197.000,38.723
197.500,41.237
198.000,39.523
198.500,45.164
199.000,44.013
199.500,41.385
200.000,44.759
